Station_Code,Monitoring_Location,State,River_Basin,Year,Spatial_Tags,Primary_Position,Station_Base_Name,Station_Group,Has_US_DS_Pair,Compliance_Label,Compliance_Label_Encoded,Is_Safe,Class_Weight,Binary_Class_Weight,Temperature_Min_C,Temperature_Max_C,Dissolved_Oxygen_Min_mgL,Dissolved_Oxygen_Max_mgL,pH_Min,pH_Max,Conductivity_Min_umho_cm,Conductivity_Max_umho_cm,BOD_Min_mgL,BOD_Max_mgL,Nitrate_N_Min_mgL,Nitrate_N_Max_mgL,Fecal_Coliform_Min_MPN100ml,Fecal_Coliform_Max_MPN100ml,Total_Coliform_Min_MPN100ml,Total_Coliform_Max_MPN100ml,Fecal_Streptococci_Min_MPN100ml,Fecal_Streptococci_Max_MPN100ml,Temperature_Mean_C,Dissolved_Oxygen_Mean_mgL,pH_Mean,Conductivity_Mean_umho_cm,BOD_Mean_mgL,Nitrate_N_Mean_mgL,Fecal_Coliform_Mean_MPN100ml,Total_Coliform_Mean_MPN100ml,Fecal_Streptococci_Mean_MPN100ml,Temperature_Mean_C_MinMax,Dissolved_Oxygen_Mean_mgL_MinMax,pH_Mean_MinMax,Conductivity_Mean_umho_cm_MinMax,BOD_Mean_mgL_MinMax,Nitrate_N_Mean_mgL_MinMax,Fecal_Coliform_Mean_MPN100ml_MinMax,Total_Coliform_Mean_MPN100ml_MinMax,Fecal_Streptococci_Mean_MPN100ml_MinMax,Temperature_Mean_C_Zscore,Dissolved_Oxygen_Mean_mgL_Zscore,pH_Mean_Zscore,Conductivity_Mean_umho_cm_Zscore,BOD_Mean_mgL_Zscore,Nitrate_N_Mean_mgL_Zscore,Fecal_Coliform_Mean_MPN100ml_Zscore,Total_Coliform_Mean_MPN100ml_Zscore,Fecal_Streptococci_Mean_MPN100ml_Zscore
4437,RIVER BEAS U/S NADAUM TOWN,HIMACHAL PRADESH,Beas,2022,UPSTREAM,UPSTREAM,RIVER BEAS NADAUM TOWN,BEAS|RIVER BEAS NADAUM TOWN,False,Class_B,1,1,0.660625,0.8081039755351682,9.7,29.0,7.8,9.1,7.18,8.18,231.0,331.0,0.0,0.0,0.0,4.21,2.0,17.0,14.0,130.0,0.0,0.0,19.35,8.45,7.68,281.0,0.0,2.105,9.5,72.0,0.0,0.5507936507936508,0.7412280701754385,0.01960822531916967,0.005609565314560286,0.0,0.005323386230005689,7.915941038738115e-07,8.999606267225809e-07,0.0,-0.8008685009537747,0.9372335347357998,-0.016335027332310823,-0.2142622245905775,-0.4862047984678088,-0.01371590786873527,-0.09238536686428014,-0.06499199111767236,-0.03268773805103171
4438,RIVER BEAS D/S NADAUN TOWN AFTER CONFLUENCE OF MAAN KHAD,HIMACHAL PRADESH,Beas,2022,DOWNSTREAM|AFTER|CONFLUENCE,DOWNSTREAM,RIVER BEAS NADAUN TOWN MAAN KHAD,BEAS|RIVER BEAS NADAUN TOWN MAAN KHAD,False,Class_B,1,1,0.660625,0.8081039755351682,9.6,29.0,7.7,8.9,7.32,8.02,245.0,346.0,0.0,0.0,0.0,5.28,2.0,63.0,25.0,350.0,0.0,0.0,19.3,8.3,7.67,295.5,0.0,2.64,32.5,187.5,0.0,0.5492063492063493,0.7280701754385965,0.019569242763863168,0.005933623868588669,0.0,0.006676360877536827,2.7080850921998817e-06,2.3436474654233877e-06,0.0,-0.8116636984429169,0.8498380618242658,-0.018036640192399894,-0.20822672997875563,-0.4862047984678088,0.0419321832980114,-0.09230442144888969,-0.06492916337153919,-0.03268773805103171
4443,RIVER BEAS AT RAISON,HIMACHAL PRADESH,Beas,2022,NONE,UNSPECIFIED,RIVER BEAS RAISON,BEAS|RIVER BEAS RAISON,False,Class_B,1,1,0.660625,0.8081039755351682,4.0,10.0,7.7,9.6,7.23,8.4,74.0,120.0,0.0,0.0,0.38,1.62,31.0,94.0,210.0,430.0,0.0,0.0,7.0,8.65,7.815,97.0,0.0,1.0,62.5,320.0,0.0,0.15873015873015872,0.7587719298245614,0.020134489815807427,0.0014973740082690802,0.0,0.0025289245748245557,5.207855946538234e-06,3.999825007655915e-06,0.0,-3.467282280771849,1.0537608319511802,0.006636746278892263,-0.2908505700095585,-0.4862047984678088,-0.12865261953089424,-0.09219884047229343,-0.06485708825151627,-0.03268773805103171
30083,RIVER BEAS AT TALWARA (PONG DAM),HIMACHAL PRADESH,Beas,2022,NONE,UNSPECIFIED,RIVER BEAS TALWARA (PONG DAM),BEAS|RIVER BEAS TALWARA (PONG DAM),False,Class_B,1,1,0.660625,0.8081039755351682,15.5,26.0,7.6,10.4,8.1,8.9,156.0,228.0,1.1,2.0,0.32,0.52,13.0,330.0,33.0,700.0,0.0,0.0,20.75,9.0,8.5,192.0,1.55,0.42000000000000004,171.5,366.5,0.0,0.5952380952380952,0.7894736842105263,0.022804794854302698,0.003620516258799866,0.010508474576271186,0.0010621483214263135,1.4290356717300914e-05,4.581049579080915e-06,0.0,-0.49860297125779907,1.2576836020780946,0.12319722719499616,-0.2513076742769324,-0.30122498647962387,-0.1889813912630682,-0.09181522959066038,-0.064831793964112,-0.03268773805103171
30084,"RIVER BEAS AT D/S CHANGARWA VILLAGE, (PUNJAB)",PUNJAB,Beas,2022,DOWNSTREAM,DOWNSTREAM,"RIVER BEAS CHANGARWA VILLAGE, (PUNJAB)","BEAS|RIVER BEAS CHANGARWA VILLAGE, (PUNJAB)",False,Class_D,3,0,1.4168900804289544,1.3114143920595533,15.0,27.0,7.4,10.5,8.0,8.3,185.0,319.0,1.8,2.0,0.52,0.72,200.0,3100.0,4600.0,92000.0,49.0,49.0,21.0,8.95,8.15,252.0,1.9,0.62,1650.0,48300.0,49.0,0.6031746031746031,0.7850877192982455,0.021440405418575188,0.00496144820650352,0.01288135593220339,0.0015679332363912246,0.00013748739698860938,0.0006037235870930647,4.082176716596964e-05,-0.4446269838120891,1.2285517777742492,0.0636407770918774,-0.22633321381422122,-0.25945535151454985,-0.1681783665278358,-0.08661184712740844,-0.038757735355673284,-0.03045345438065445
1693,"RIVER BEAS AT TALWARA H/W, PUNJAB",PUNJAB,Beas,2022,NONE,UNSPECIFIED,"RIVER BEAS TALWARA H/W, PUNJAB","BEAS|RIVER BEAS TALWARA H/W, PUNJAB",False,Class_B,1,1,0.660625,0.8081039755351682,12.0,38.0,5.4,8.8,7.6,8.1,158.0,229.0,1.1,1.2,0.7,0.9,22.0,39.0,94.0,170.0,0.0,0.0,25.0,7.1000000000000005,7.85,193.5,1.15,0.8,30.5,132.0,0.0,0.7301587301587301,0.6228070175438597,0.020270928759380174,0.003654039557492457,0.007796610169491525,0.0020231396598596445,2.5414337019106583e-06,1.6499278156580648e-06,0.0,0.4189888153192708,0.15067427853198703,0.012592391289204018,-0.25068331276536465,-0.34896171215399413,-0.14945564426612665,-0.09231146018066277,-0.06495935332747331,-0.03268773805103171
1694,"RIVER BEAS AT U/S PATHANKOT, PUNJAB",PUNJAB,Beas,2022,UPSTREAM,UPSTREAM,"RIVER BEAS PATHANKOT, PUNJAB","BEAS|RIVER BEAS PATHANKOT, PUNJAB",True,Class_B,1,1,0.660625,0.8081039755351682,12.0,40.0,7.8,9.1,7.8,8.3,214.0,306.0,1.1,1.5,0.6,1.1,40.0,170.0,220.0,350.0,0.0,0.0,26.0,8.45,8.05,260.0,1.3,0.8500000000000001,105.0,285.0,0.0,0.7619047619047619,0.7412280701754385,0.021050579865510188,0.005140239132864007,0.008813559322033898,0.0021495858886008724,8.749197990184234e-06,3.562344147443549e-06,0.0,0.6348927651021108,0.9372335347357998,0.04662464849098638,-0.2230032857525264,-0.3310604400261053,-0.14425488808231854,-0.09204926742211542,-0.06487612696246572,-0.03268773805103171
1010,"RIVER BEAS AT MIRTHAL BRIDGE, GURDASPUR",PUNJAB,Beas,2022,NONE,UNSPECIFIED,"RIVER BEAS MIRTHAL BRIDGE, GURDASPUR","BEAS|RIVER BEAS MIRTHAL BRIDGE, GURDASPUR",False,Class_B,1,1,0.660625,0.8081039755351682,12.0,40.0,7.4,9.0,7.7,8.3,215.0,328.0,1.1,1.6,0.7,1.2,40.0,210.0,170.0,390.0,46.0,46.0,26.0,8.2,8.0,271.5,1.35,0.95,125.0,280.0,46.0,0.7619047619047619,0.719298245614035,0.02085566708897768,0.005397251089507208,0.009152542372881356,0.002402478346083328,1.0415711893076468e-05,3.4998468816989255e-06,3.832247529866538e-05,0.6348927651021108,0.7915744132165751,0.03811658419054071,-0.2182165141638401,-0.325093349316809,-0.13385337571470235,-0.09197888010438457,-0.06487884677831564,-0.03059024725843265
1695,"RIVER BEAS D/S PATHANKOT, PUNJAB",PUNJAB,Beas,2022,DOWNSTREAM,DOWNSTREAM,"RIVER BEAS PATHANKOT, PUNJAB","BEAS|RIVER BEAS PATHANKOT, PUNJAB",True,Class_B,1,1,0.660625,0.8081039755351682,12.0,40.0,7.7,8.5,7.8,8.4,217.0,289.0,1.1,1.4,0.5,1.1,63.0,220.0,280.0,490.0,0.0,0.0,26.0,8.1,8.1,253.0,1.25,0.8,141.5,385.0,0.0,0.7619047619047619,0.7105263157894736,0.021245492642042684,0.004983797072298581,0.00847457627118644,0.0020231396598596445,1.1790585862962561e-05,4.812289462336023e-06,0.0,0.6348927651021108,0.7333107646088854,0.05513271279143174,-0.22591697280650938,-0.3370275307354016,-0.14945564426612665,-0.09192081056725664,-0.0648217306454673,-0.03268773805103171
1294,"RIVER BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT MUKERIAN , PUNJAB",PUNJAB,Beas,2022,DOWNSTREAM,DOWNSTREAM,"RIVER BEAS 1KM. EFFL. DISH. POINT MUKERIAN , PUNJAB","BEAS|RIVER BEAS 1KM. EFFL. DISH. POINT MUKERIAN , PUNJAB",False,Class_B,1,1,0.660625,0.8081039755351682,13.0,31.0,7.0,10.4,7.3,8.2,219.0,290.0,1.1,1.6,0.6,1.4,78.0,260.0,280.0,490.0,0.0,0.0,22.0,8.7,7.75,254.5,1.35,1.0,169.0,385.0,0.0,0.6349206349206349,0.763157894736842,0.019881103206315174,0.005017320370991172,0.009152542372881356,0.0025289245748245557,1.4082042479439384e-05,4.812289462336023e-06,0.0,-0.22872303402924912,1.0828926562550245,-0.004423737311687012,-0.2252926112949416,-0.325093349316809,-0.12865261953089424,-0.09182402800537674,-0.0648217306454673,-0.03268773805103171
1696,"RIVER BEAS U/S GOINDWAL, PUNJAB",PUNJAB,Beas,2022,UPSTREAM,UPSTREAM,"RIVER BEAS GOINDWAL, PUNJAB","BEAS|RIVER BEAS GOINDWAL, PUNJAB",False,Class_B,1,1,0.660625,0.8081039755351682,14.0,31.0,7.4,9.2,7.6,8.4,176.0,242.0,1.1,1.2,0.5,1.2,46.0,130.0,110.0,330.0,0.0,0.0,22.5,8.3,8.0,209.0,1.15,0.85,88.0,220.0,0.0,0.6507936507936507,0.7280701754385965,0.02085566708897768,0.004000446977315901,0.007796610169491525,0.0021495858886008724,7.332661172725834e-06,2.7498796927634415e-06,0.0,-0.12077105913782912,0.8498380618242658,0.03811658419054071,-0.2442315771458309,-0.34896171215399413,-0.14425488808231854,-0.09210909664218662,-0.0649114845685147,-0.03268773805103171
1697,"RIVER BEAS AT HARIKE, PUNJAB",PUNJAB,Beas,2022,NONE,UNSPECIFIED,"RIVER BEAS HARIKE, PUNJAB","BEAS|RIVER BEAS HARIKE, PUNJAB",False,Class_B,1,1,0.660625,0.8081039755351682,14.0,31.0,7.5,9.3,7.4,8.2,181.0,246.0,1.1,1.2,0.8,1.2,78.0,260.0,280.0,460.0,0.0,0.0,22.5,8.4,7.8,213.5,1.15,1.0,169.0,370.0,0.0,0.6507936507936507,0.7368421052631579,0.020076015982847674,0.004101016873393675,0.007796610169491525,0.0025289245748245557,1.4082042479439384e-05,4.624797665102152e-06,0.0,-0.12077105913782912,0.9081017104319555,0.004084326988758503,-0.24235849261112757,-0.34896171215399413,-0.12865261953089424,-0.09182402800537674,-0.06482989009301705,-0.03268773805103171
1011,RIVER BEAS AT G.T. ROAD UNDER BDG. NEAR KAPURTHALA,PUNJAB,Beas,2022,NONE,UNSPECIFIED,RIVER BEAS G.T. ROAD UNDER BDG. KAPURTHALA,BEAS|RIVER BEAS G.T. ROAD UNDER BDG. KAPURTHALA,False,Class_B,1,1,0.660625,0.8081039755351682,14.0,30.0,7.6,9.5,7.6,8.2,183.0,253.0,1.1,1.3,0.6,1.3,70.0,210.0,220.0,390.0,0.0,0.0,22.0,8.55,7.8999999999999995,218.0,1.2000000000000002,0.95,140.0,305.0,0.0,0.6349206349206349,0.75,0.020465841535912674,0.0042015867694714494,0.008135593220338983,0.002402478346083328,1.1665597320245645e-05,3.812333210422044e-06,0.0,-0.22872303402924912,0.9954971833434906,0.02110045558964953,-0.24048540807642424,-0.34299462144469783,-0.13385337571470235,-0.09192608961608645,-0.06486524769906603,-0.03268773805103171
1012,RIVER BEAS AT 100M D/S INDUST. DISCH. GOINDWAL,PUNJAB,Beas,2022,DOWNSTREAM,DOWNSTREAM,RIVER BEAS 100M INDUST. DISCH. GOINDWAL,BEAS|RIVER BEAS 100M INDUST. DISCH. GOINDWAL,False,Class_B,1,1,0.660625,0.8081039755351682,14.0,32.0,7.3,9.0,7.7,8.2,170.0,244.0,1.1,1.3,0.6,1.2,70.0,170.0,220.0,350.0,0.0,0.0,23.0,8.15,7.949999999999999,207.0,1.2000000000000002,0.8999999999999999,120.0,285.0,0.0,0.6666666666666666,0.7149122807017544,0.020660754312445177,0.00395574924572578,0.008135593220338983,0.0022760321173421,9.99908341735341e-06,3.562344147443549e-06,0.0,-0.012819084246409134,0.7624425889127308,0.029608519890095046,-0.24506405916125462,-0.34299462144469783,-0.13905413189851046,-0.09199647693381728,-0.06487612696246572,-0.03268773805103171
4164,"RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA, GURDASPUR",PUNJAB,Beas,2022,NONE,UNSPECIFIED,"RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA, GURDASPUR","BEAS|RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA, GURDASPUR",False,Class_B,1,1,0.660625,0.8081039755351682,14.0,31.0,7.4,9.2,7.5,8.1,211.0,278.0,1.1,1.3,0.7,1.6,70.0,170.0,220.0,350.0,0.0,0.0,22.5,8.3,7.8,244.5,1.2000000000000002,1.15,120.0,285.0,0.0,0.6507936507936507,0.7280701754385965,0.020076015982847674,0.004793831713040563,0.008135593220338983,0.002908263261048239,9.99908341735341e-06,3.562344147443549e-06,0.0,-0.12077105913782912,0.8498380618242658,0.004084326988758503,-0.22945502137206014,-0.34299462144469783,-0.11305035097946996,-0.09199647693381728,-0.06487612696246572,-0.03268773805103171
1867,RIVER SUTLEJ BEFORE CONF. WITH RIVER SPITI AT KHAB,HIMACHAL PRADESH,Sutlej,2022,BEFORE|CONFLUENCE,BEFORE,RIVER SUTLEJ . WITH RIVER SPITI KHAB,SUTLEJ|RIVER SUTLEJ . WITH RIVER SPITI KHAB,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,7.0,14.0,8.9,9.4,8.02,8.42,288.0,467.0,0.0,0.0,0.32,0.61,6.0,20.0,8.0,1600.0,0.0,0.0,10.5,9.15,8.219999999999999,377.5,0.0,0.46499999999999997,13.0,804.0,0.0,0.2698412698412698,0.8026315789473684,0.02171328330572068,0.0077662308637836625,0.0,0.0011759499272934184,1.0832340368799527e-06,1.0049560331735487e-05,0.0,-2.711618456531909,1.3450790749896298,0.07555206711250091,-0.17409496734638366,-0.4862047984678088,-0.18430071069764092,-0.09237304908367724,-0.06459381007724391,-0.03268773805103171
2611,RIVER SUTLEJ AFTER CONF. WITH RIVER SPIT AT KHAB,HIMACHAL PRADESH,Sutlej,2022,AFTER|CONFLUENCE,AFTER,RIVER SUTLEJ . WITH RIVER SPIT KHAB,SUTLEJ|RIVER SUTLEJ . WITH RIVER SPIT KHAB,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,7.0,13.0,9.0,9.5,8.05,8.56,255.0,471.0,0.0,0.0,0.32,0.65,4.0,24.0,110.0,1600.0,0.0,0.0,10.0,9.25,8.305,363.0,0.0,0.485,14.0,855.0,0.0,0.25396825396825395,0.8114035087719298,0.022044635025825942,0.00744217230975528,0.0,0.0012265284187899094,1.1665597320245644e-06,1.0687032442330648e-05,0.0,-2.8195704314233287,1.4033427235973193,0.09001577642325849,-0.18013046195820553,-0.4862047984678088,-0.18222040822411767,-0.09236952971779071,-0.06456606795557471,-0.03268773805103171
3872,RIVER SUTLEJ D/S TIDONG HEP,HIMACHAL PRADESH,Sutlej,2022,DOWNSTREAM,DOWNSTREAM,RIVER SUTLEJ TIDONG HEP,SUTLEJ|RIVER SUTLEJ TIDONG HEP,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,6.5,13.0,8.8,9.4,8.1,8.56,290.0,2137.0,0.0,0.0,0.32,0.59,2.0,17.0,110.0,1600.0,0.0,0.0,9.75,9.100000000000001,8.33,1213.5,0.0,0.45499999999999996,9.5,855.0,0.0,0.24603174603174605,0.7982456140350878,0.02214209141409219,0.026449882668454574,0.0,0.0011506606815451727,7.915941038738115e-07,1.0687032442330648e-05,0.0,-2.8735464188690387,1.3159472506857854,0.09426980857348133,0.17388251510072558,-0.4862047984678088,-0.18534086193440252,-0.09238536686428014,-0.06456606795557471,-0.03268773805103171
4448,RIVER SUTLEJ BEFORE CONFLUENCES WITH RIVER TIDONG,HIMACHAL PRADESH,Sutlej,2022,BEFORE,BEFORE,RIVER SUTLEJ CONFLUENCES WITH RIVER TIDONG,SUTLEJ|RIVER SUTLEJ CONFLUENCES WITH RIVER TIDONG,False,Class_B,1,1,0.660625,0.8081039755351682,6.0,13.0,8.9,9.4,8.06,8.52,278.0,3392.0,0.0,0.0,0.32,0.62,4.0,38.0,2.0,350.0,0.0,0.0,9.5,9.15,8.29,1835.0,0.0,0.47,21.0,176.0,0.0,0.23809523809523808,0.8026315789473684,0.02198616119286619,0.040339702760084924,0.0,0.0011885945501675411,1.7498395980368466e-06,2.1999037542107534e-06,0.0,-2.9275224063147487,1.3450790749896298,0.08746335713312473,0.4325763013936423,-0.4862047984678088,-0.1837806350792601,-0.09234489415658492,-0.064935418947994,-0.03268773805103171
4449,RIVER SUTLEJ AFTER CONFLUENCES WITH RIVER TIDONG,HIMACHAL PRADESH,Sutlej,2022,AFTER,AFTER,RIVER SUTLEJ CONFLUENCES WITH RIVER TIDONG,SUTLEJ|RIVER SUTLEJ CONFLUENCES WITH RIVER TIDONG,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,6.5,13.0,8.8,9.4,8.06,8.56,291.0,3970.0,0.0,0.0,0.32,0.58,2.0,170.0,2.0,1600.0,0.0,0.0,9.75,9.100000000000001,8.31,2130.5,0.0,0.44999999999999996,86.0,801.0,0.0,0.24603174603174605,0.7982456140350878,0.022064126303479193,0.046943792602525417,0.0,0.00113801605867105,7.16600978243661e-06,1.0012061972288712e-05,0.0,-2.8735464188690387,1.3159472506857854,0.09086658285330318,0.5555755191724949,-0.4862047984678088,-0.18586093755278332,-0.0921161353739597,-0.06459544196675386,-0.03268773805103171
4452,RIVER SUTLEJ BEFORE CONFLUENCES OF RIVER BASPA,HIMACHAL PRADESH,Sutlej,2022,BEFORE,BEFORE,RIVER SUTLEJ CONFLUENCES RIVER BASPA,SUTLEJ|RIVER SUTLEJ CONFLUENCES RIVER BASPA,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,6.0,13.0,8.7,9.6,8.08,8.53,292.0,2514.0,0.0,0.0,0.32,0.65,2.0,33.0,7.0,1600.0,0.0,0.0,9.5,9.149999999999999,8.305,1403.0,0.0,0.485,17.5,803.5,0.0,0.23809523809523808,0.8026315789473683,0.022044635025825942,0.030684992736618615,0.0,0.0012265284187899094,1.4581996650307056e-06,1.0043310605161024e-05,0.0,-2.9275224063147487,1.3450790749896286,0.09001577642325849,0.25276018606212175,-0.4862047984678088,-0.18222040822411767,-0.09235721193718781,-0.0645940820588289,-0.03268773805103171
3871,RIVER SUTLEJ D/S POWER HOUSE KASHANG HEP,HIMACHAL PRADESH,Sutlej,2022,DOWNSTREAM,DOWNSTREAM,RIVER SUTLEJ POWER HOUSE KASHANG HEP,SUTLEJ|RIVER SUTLEJ POWER HOUSE KASHANG HEP,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,6.0,13.0,8.8,9.3,8.07,8.47,293.0,3157.0,0.0,0.0,0.32,0.6,2.0,22.0,5.0,1600.0,0.0,0.0,9.5,9.05,8.27,1725.0,0.0,0.45999999999999996,12.0,802.5,0.0,0.23809523809523808,0.793859649122807,0.021908196082253185,0.037881327522628225,0.0,0.0011633053044192954,9.999083417353409e-07,1.00308111520121e-05,0.0,-2.9275224063147487,1.28681542638194,0.08406013141294659,0.38678979054533846,-0.4862047984678088,-0.18482078631602172,-0.0923765684495638,-0.06459462602199888,-0.03268773805103171
3870,RIVER SUTLEJ AFTER CONF. OF RIVER BASPA AT KARCHAM DAM,HIMACHAL PRADESH,Sutlej,2022,AFTER|CONFLUENCE,AFTER,RIVER SUTLEJ . RIVER BASPA KARCHAM DAM,SUTLEJ|RIVER SUTLEJ . RIVER BASPA KARCHAM DAM,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,7.0,13.0,8.8,9.2,7.86,8.49,260.0,2441.0,0.0,0.0,0.0,0.61,2.0,26.0,4.0,1600.0,0.0,0.0,10.0,9.0,8.175,1350.5,0.0,0.305,14.0,802.0,0.0,0.25396825396825395,0.7894736842105263,0.021537861806841443,0.029511677282377916,0.0,0.0007713219953214894,1.1665597320245644e-06,1.0024561425437636e-05,0.0,-2.8195704314233287,1.2576836020780946,0.06789480924210024,0.23090753315724946,-0.4862047984678088,-0.20094313048582682,-0.09236952971779071,-0.06459489800358388,-0.03268773805103171
1389,RIVER SUTLEJ AT WANGTOO BRIDGE,HIMACHAL PRADESH,Sutlej,2022,NONE,UNSPECIFIED,RIVER SUTLEJ WANGTOO BRIDGE,SUTLEJ|RIVER SUTLEJ WANGTOO BRIDGE,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,7.0,13.0,8.7,9.3,6.74,8.54,83.0,2718.0,0.0,0.0,0.32,2.54,6.0,39.0,39.0,1600.0,0.0,0.0,10.0,9.0,7.64,1400.5,0.0,1.43,22.5,819.5,0.0,0.25396825396825395,0.7894736842105263,0.01945229509794367,0.030629120572130963,0.0,0.0036163621419991144,1.8748281407537643e-06,1.024330185554382e-05,0.0,-2.8195704314233287,1.2576836020780946,-0.023141478772667264,0.25171958354284213,-0.4862047984678088,-0.0839261163501446,-0.0923396151077551,-0.06458537864810915,-0.03268773805103171
4453,RIVER SUTLEJ AFTER CONFLUENCES OF RIVER BASPA,HIMACHAL PRADESH,Sutlej,2022,AFTER,AFTER,RIVER SUTLEJ CONFLUENCES RIVER BASPA,SUTLEJ|RIVER SUTLEJ CONFLUENCES RIVER BASPA,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,7.0,13.0,8.8,9.3,6.7,8.46,100.0,1893.0,0.0,0.0,0.32,1.28,2.0,21.0,6.0,1600.0,0.0,0.0,10.0,9.05,7.58,996.5,0.0,0.8,11.5,803.0,0.0,0.25396825396825395,0.793859649122807,0.019218399766104666,0.021600178790926357,0.0,0.0020231396598596445,9.58245494163035e-07,1.0037060878586562e-05,0.0,-2.8195704314233287,1.28681542638194,-0.03335115593320185,0.08355821642725345,-0.4862047984678088,-0.14945564426612665,-0.09237832813250706,-0.06459435404041389,-0.03268773805103171
3869,RIVER SUTLEJ D/S TRT OF RAMPUR HYDEL ELECTRIC PROJECT,HIMACHAL PRADESH,Sutlej,2022,DOWNSTREAM,DOWNSTREAM,RIVER SUTLEJ TRT RAMPUR HYDEL ELECTRIC PROJECT,SUTLEJ|RIVER SUTLEJ TRT RAMPUR HYDEL ELECTRIC PROJECT,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,8.0,14.0,8.6,9.1,7.37,8.31,87.0,2517.0,0.0,0.0,0.32,1.14,2.0,33.0,14.0,1600.0,0.0,0.0,11.0,8.85,7.84,1302.0,0.0,0.73,17.5,807.0,0.0,0.2857142857142857,0.7763157894736842,0.020231946204073675,0.028427757291317465,0.0,0.0018461149396219257,1.4581996650307056e-06,1.008705869118226e-05,0.0,-2.603666481640489,1.1702881291665597,0.010890778429114945,0.2107198442832246,-0.4862047984678088,-0.15673670292345798,-0.09235721193718781,-0.06459217818773395,-0.03268773805103171
1086,RIVER SUTLEJ AT U/S RAMPUR,HIMACHAL PRADESH,Sutlej,2022,UPSTREAM,UPSTREAM,RIVER SUTLEJ RAMPUR,SUTLEJ|RIVER SUTLEJ RAMPUR,True,Class_C,2,1,0.6046910755148741,0.8081039755351682,8.0,14.0,8.6,9.1,6.97,8.26,82.0,1166.0,0.0,0.0,0.32,1.74,6.0,58.0,32.0,1600.0,0.0,0.0,11.0,8.85,7.615,624.0,0.0,1.03,32.0,816.0,0.0,0.2857142857142857,0.7763157894736842,0.01935483870967742,0.013275226282266173,0.0,0.0026047923120692926,2.666422244627576e-06,1.0199553769522583e-05,0.0,-2.603666481640489,1.1702881291665597,-0.027395510922889946,-0.07149155894541186,-0.4862047984678088,-0.1255321658206094,-0.09230618113183296,-0.06458728251920409,-0.03268773805103171
1087,RIVER SUTLEJ AT D/S RAMPUR,HIMACHAL PRADESH,Sutlej,2022,DOWNSTREAM,DOWNSTREAM,RIVER SUTLEJ RAMPUR,SUTLEJ|RIVER SUTLEJ RAMPUR,True,Class_C,2,1,0.6046910755148741,0.8081039755351682,8.0,14.0,8.7,9.2,6.98,8.26,87.0,1257.0,0.0,0.0,0.32,0.87,6.0,47.0,7.0,1600.0,0.0,0.0,11.0,8.95,7.62,672.0,0.0,0.595,26.5,803.5,0.0,0.2857142857142857,0.7850877192982455,0.019374329987330668,0.014347971840429097,0.0,0.0015047101220206107,2.2081309213322113e-06,1.0043310605161024e-05,0.0,-2.603666481640489,1.2285517777742492,-0.02654470449284541,-0.0515119905752429,-0.4862047984678088,-0.17077874461973985,-0.09232553764420894,-0.0645940820588289,-0.03268773805103171
1013,RIVER SUTLEJ AT U/S TATAPANI,HIMACHAL PRADESH,Sutlej,2022,UPSTREAM,UPSTREAM,RIVER SUTLEJ TATAPANI,SUTLEJ|RIVER SUTLEJ TATAPANI,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,8.0,14.0,8.4,9.2,7.57,8.3,94.0,2594.0,0.0,0.0,0.32,1.15,4.0,22.0,9.0,1600.0,0.0,0.0,11.0,8.8,7.9350000000000005,1344.0,0.0,0.735,13.0,804.5,0.0,0.2857142857142857,0.7719298245614036,0.02060228047948543,0.029366409654710022,0.0,0.0018587595624960484,1.0832340368799527e-06,1.0055810058309948e-05,0.0,-2.603666481640489,1.1411563048627154,0.02705610059996159,0.22820196660712241,-0.4862047984678088,-0.15621662730507718,-0.09237304908367724,-0.06459353809565892,-0.03268773805103171
4446,RIVER SUTLEJ U/S IANDFILL SITE RAMPUR,HIMACHAL PRADESH,Sutlej,2022,UPSTREAM,UPSTREAM,RIVER SUTLEJ IANDFILL SITE RAMPUR,SUTLEJ|RIVER SUTLEJ IANDFILL SITE RAMPUR,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,7.5,14.0,8.6,9.1,6.85,8.34,86.0,1152.0,0.0,0.0,0.32,4.34,6.0,27.0,14.0,1600.0,0.0,0.0,10.75,8.85,7.595,619.0,0.0,2.33,16.5,807.0,0.0,0.2777777777777778,0.7763157894736842,0.019276873599064416,0.01316348195329087,0.0,0.005892394259341215,1.3748739698860937e-06,1.008705869118226e-05,0.0,-2.657642469086199,1.1702881291665597,-0.030798736643068245,-0.07357276398397113,-0.4862047984678088,0.009687494958401183,-0.09236073130307436,-0.06459217818773395,-0.03268773805103171
