station_code,monitoring_location,state,river_basin,year,spatial_tags,primary_position,station_base_name,station_group,has_us_ds_pair,compliance_label,compliance_label_encoded,is_safe,class_weight,binary_class_weight,temperature_min_c,temperature_max_c,dissolved_oxygen_min_mgl,dissolved_oxygen_max_mgl,ph_min,ph_max,conductivity_min_umho_cm,conductivity_max_umho_cm,bod_min_mgl,bod_max_mgl,nitrate_n_min_mgl,nitrate_n_max_mgl,fecal_coliform_min_mpn100ml,fecal_coliform_max_mpn100ml,total_coliform_min_mpn100ml,total_coliform_max_mpn100ml,fecal_streptococci_min_mpn100ml,fecal_streptococci_max_mpn100ml,temperature_mean_c,dissolved_oxygen_mean_mgl,ph_mean,conductivity_mean_umho_cm,bod_mean_mgl,nitrate_n_mean_mgl,fecal_coliform_mean_mpn100ml,total_coliform_mean_mpn100ml,fecal_streptococci_mean_mpn100ml,temperature_mean_c_minmax,dissolved_oxygen_mean_mgl_minmax,ph_mean_minmax,conductivity_mean_umho_cm_minmax,bod_mean_mgl_minmax,nitrate_n_mean_mgl_minmax,fecal_coliform_mean_mpn100ml_minmax,total_coliform_mean_mpn100ml_minmax,fecal_streptococci_mean_mpn100ml_minmax,temperature_mean_c_zscore,dissolved_oxygen_mean_mgl_zscore,ph_mean_zscore,conductivity_mean_umho_cm_zscore,bod_mean_mgl_zscore,nitrate_n_mean_mgl_zscore,fecal_coliform_mean_mpn100ml_zscore,total_coliform_mean_mpn100ml_zscore,fecal_streptococci_mean_mpn100ml_zscore,source_file,dissolved_oxygen,bod,ph,temperature,conductivity,nitrate,fecal_coliform,total_coliform,fecal_streptococci,turbidity,cod,total_dissolved_solids,station_name,river_name,sampling_date,month,season,latitude,longitude,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
2604,RIVER BEAS AT D/S JAISINGHPUR,HIMACHAL PRADESH,Beas,2022,DOWNSTREAM,DOWNSTREAM,RIVER BEAS JAISINGHPUR,BEAS|RIVER BEAS JAISINGHPUR,False,Class_B,1,1,0.660625,0.8081039755351682,10.0,25.0,7.8,9.1,7.4,8.13,146.0,348.0,0.0,0.0,0.0,6.98,2.0,70.0,15.0,350.0,0.0,0.0,17.5,8.45,7.765000000000001,247.0,0.0,3.49,36.0,182.5,0.0,0.4920634920634921,0.7412280701754385,0.0199395770392749,0.0048497038775282,0.0,0.0088259467661377,2.999725025206023e-06,2.281150199678764e-06,0.0,-1.200290808052029,0.9372335347357998,-0.0018713180215532,-0.2284144188527805,-0.4862047984678088,0.130345038422749,-0.0922921036682867,-0.0649318831873891,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.8,0.0,,10.0,,,2.0,15.0,0.0,,,,2604,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1007,RIVER BEAS AT D/S ALAMPUR,HIMACHAL PRADESH,Beas,2022,DOWNSTREAM,DOWNSTREAM,RIVER BEAS ALAMPUR,BEAS|RIVER BEAS ALAMPUR,False,Class_B,1,1,0.660625,0.8081039755351682,5.0,23.0,8.1,9.4,7.52,8.12,154.0,320.0,0.0,0.0,0.0,6.27,2.0,49.0,12.0,350.0,0.0,0.0,14.0,8.75,7.819999999999999,237.0,0.0,3.135,25.5,181.0,0.0,0.3809523809523809,0.7675438596491228,0.0201539810934606,0.0046262152195776,0.0,0.0079281785420749,2.1248052261876e-06,2.262401019955377e-06,0.0,-1.955954632291969,1.11202448055887,0.0074875527089366,-0.232576828929899,-0.4862047984678088,0.0934196695177115,-0.0923290570100954,-0.064932699132144,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,8.1,0.0,,5.0,,,2.0,12.0,0.0,,,,1007,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
3855,"RIVER BEAS D/S NADAUN BRIDGE, VILL BHADOLI",HIMACHAL PRADESH,Beas,2022,DOWNSTREAM,DOWNSTREAM,"RIVER BEAS NADAUN BRIDGE, VILL BHADOLI","BEAS|RIVER BEAS NADAUN BRIDGE, VILL BHADOLI",False,Class_B,1,1,0.660625,0.8081039755351682,16.0,29.0,6.8,9.4,7.4,8.13,263.0,365.0,2.0,2.0,0.0,5.12,2.0,94.0,17.0,220.0,0.0,0.0,22.5,8.1,7.765000000000001,314.0,2.0,2.56,48.0,118.5,0.0,0.6507936507936507,0.7105263157894736,0.0199395770392749,0.0063470778857972,0.0135593220338983,0.0064740469115508,3.999633366941364e-06,1.481185198147581e-06,0.0,-0.1207710591378291,0.7333107646088854,-0.0018713180215532,-0.2005262713360863,-0.2475211700959572,0.0336109734039184,-0.0922498712776482,-0.0649666968302681,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,6.8,2.0,,16.0,,,2.0,17.0,0.0,,,,3855,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1009,RIVER BEAS AT D/S PONG DAM,HIMACHAL PRADESH,Beas,2022,DOWNSTREAM,DOWNSTREAM,RIVER BEAS PONG DAM,BEAS|RIVER BEAS PONG DAM,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,15.0,22.0,4.8,9.2,7.12,8.13,144.0,243.0,0.0,0.0,0.0,6.95,2.0,94.0,27.0,1600.0,0.0,0.0,18.5,7.0,7.625,193.5,0.0,3.475,48.0,813.5,0.0,0.5238095238095237,0.6140350877192982,0.0193938212649839,0.0036540395574924,0.0,0.0087880128975153,3.999633366941364e-06,1.0168305136650273e-05,0.0,-0.984386858269189,0.0924106299242968,-0.0256938980628008,-0.2506833127653646,-0.4862047984678088,0.1287848115676066,-0.0922498712776482,-0.064588642427129,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,4.8,0.0,,15.0,,,2.0,27.0,0.0,,,,1009,,,,,,,Non-Compliant,Insufficient_Data,2,"DO, BOD",pH,Medium,DO (4.8 < 5),1,2.0,Low Risk,Medium
1008,RIVER BEAS AT D/S DEHRAGOPIPUR,HIMACHAL PRADESH,Beas,2022,DOWNSTREAM,DOWNSTREAM,RIVER BEAS DEHRAGOPIPUR,BEAS|RIVER BEAS DEHRAGOPIPUR,False,Class_B,1,1,0.660625,0.8081039755351682,16.0,25.0,6.7,9.5,7.27,8.29,245.0,307.0,0.0,0.0,0.0,8.56,2.0,23.0,13.0,210.0,0.0,0.0,20.5,8.1,7.779999999999999,276.0,0.0,4.28,12.5,111.5,0.0,0.5873015873015872,0.7105263157894736,0.0199980508722346,0.0054978209855849,0.0,0.010823797180249,1.0415711893076467e-06,1.3936890261051078e-06,0.0,-0.552578958703509,0.7333107646088854,0.0006811012685802,-0.2163434296291367,-0.4862047984678088,0.212516986126917,-0.0923748087666205,-0.0649705045724579,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,6.7,0.0,,16.0,,,2.0,13.0,0.0,,,,1008,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
4435,RIVER BEAS U/S SUJANPUR TIHRA,HIMACHAL PRADESH,Beas,2022,UPSTREAM,UPSTREAM,RIVER BEAS SUJANPUR TIHRA,BEAS|RIVER BEAS SUJANPUR TIHRA,True,Class_B,1,1,0.660625,0.8081039755351682,9.7,29.0,7.8,9.1,7.32,8.29,204.0,347.0,0.0,0.0,0.0,4.46,2.0,84.0,17.0,900.0,0.0,0.0,19.35,8.45,7.805,275.5,0.0,2.23,43.0,458.5,0.0,0.5507936507936508,0.7412280701754385,0.0200955072605009,0.0054866465526874,0.0,0.0056395018018587,3.583004891218305e-06,5.73099926878199e-06,0.0,-0.8008685009537747,0.9372335347357998,0.004935133418803,-0.2165515501329926,-0.4862047984678088,-0.000714017409215,-0.092267468107081,-0.0647817493524734,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.8,0.0,,9.7,,,2.0,17.0,0.0,,,,4435,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
4436,RIVER BEAS D/S SUJANPUR TIHRA,HIMACHAL PRADESH,Beas,2022,DOWNSTREAM,DOWNSTREAM,RIVER BEAS SUJANPUR TIHRA,BEAS|RIVER BEAS SUJANPUR TIHRA,True,Class_C,2,1,0.6046910755148741,0.8081039755351682,9.7,30.0,7.8,8.9,7.39,8.41,220.0,360.0,0.0,0.0,0.0,6.19,2.0,240.0,22.0,1600.0,0.0,0.0,19.85,8.35,7.9,290.0,0.0,3.095,121.0,811.0,0.0,0.5666666666666667,0.7324561403508771,0.0204658415359126,0.0058107051067158,0.0,0.007827021559082,1.0082409112498022e-05,1.013705650377796e-05,0.0,-0.6929165260623548,0.8789698861281101,0.0211004555896496,-0.2105160555211708,-0.4862047984678088,0.0892590645706651,-0.0919929575679307,-0.064590002335054,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.8,0.0,,9.7,,,2.0,22.0,0.0,,,,4436,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
4437,RIVER BEAS U/S NADAUM TOWN,HIMACHAL PRADESH,Beas,2022,UPSTREAM,UPSTREAM,RIVER BEAS NADAUM TOWN,BEAS|RIVER BEAS NADAUM TOWN,False,Class_B,1,1,0.660625,0.8081039755351682,9.7,29.0,7.8,9.1,7.18,8.18,231.0,331.0,0.0,0.0,0.0,4.21,2.0,17.0,14.0,130.0,0.0,0.0,19.35,8.45,7.68,281.0,0.0,2.105,9.5,72.0,0.0,0.5507936507936508,0.7412280701754385,0.0196082253191696,0.0056095653145602,0.0,0.0053233862300056,7.915941038738115e-07,8.999606267225809e-07,0.0,-0.8008685009537747,0.9372335347357998,-0.0163350273323108,-0.2142622245905775,-0.4862047984678088,-0.0137159078687352,-0.0923853668642801,-0.0649919911176723,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.8,0.0,,9.7,,,2.0,14.0,0.0,,,,4437,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
4438,RIVER BEAS D/S NADAUN TOWN AFTER CONFLUENCE OF MAAN KHAD,HIMACHAL PRADESH,Beas,2022,DOWNSTREAM|AFTER|CONFLUENCE,DOWNSTREAM,RIVER BEAS NADAUN TOWN MAAN KHAD,BEAS|RIVER BEAS NADAUN TOWN MAAN KHAD,False,Class_B,1,1,0.660625,0.8081039755351682,9.6,29.0,7.7,8.9,7.32,8.02,245.0,346.0,0.0,0.0,0.0,5.28,2.0,63.0,25.0,350.0,0.0,0.0,19.3,8.3,7.67,295.5,0.0,2.64,32.5,187.5,0.0,0.5492063492063493,0.7280701754385965,0.0195692427638631,0.0059336238685886,0.0,0.0066763608775368,2.7080850921998817e-06,2.343647465423388e-06,0.0,-0.8116636984429169,0.8498380618242658,-0.0180366401923998,-0.2082267299787556,-0.4862047984678088,0.0419321832980114,-0.0923044214488896,-0.0649291633715391,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.7,0.0,,9.6,,,2.0,25.0,0.0,,,,4438,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
4443,RIVER BEAS AT RAISON,HIMACHAL PRADESH,Beas,2022,NONE,UNSPECIFIED,RIVER BEAS RAISON,BEAS|RIVER BEAS RAISON,False,Class_B,1,1,0.660625,0.8081039755351682,4.0,10.0,7.7,9.6,7.23,8.4,74.0,120.0,0.0,0.0,0.38,1.62,31.0,94.0,210.0,430.0,0.0,0.0,7.0,8.65,7.815,97.0,0.0,1.0,62.5,320.0,0.0,0.1587301587301587,0.7587719298245614,0.0201344898158074,0.001497374008269,0.0,0.0025289245748245,5.207855946538234e-06,3.999825007655915e-06,0.0,-3.467282280771849,1.0537608319511802,0.0066367462788922,-0.2908505700095585,-0.4862047984678088,-0.1286526195308942,-0.0921988404722934,-0.0648570882515162,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.7,0.0,,4.0,,,31.0,210.0,0.0,,,,4443,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
30083,RIVER BEAS AT TALWARA (PONG DAM),HIMACHAL PRADESH,Beas,2022,NONE,UNSPECIFIED,RIVER BEAS TALWARA (PONG DAM),BEAS|RIVER BEAS TALWARA (PONG DAM),False,Class_B,1,1,0.660625,0.8081039755351682,15.5,26.0,7.6,10.4,8.1,8.9,156.0,228.0,1.1,2.0,0.32,0.52,13.0,330.0,33.0,700.0,0.0,0.0,20.75,9.0,8.5,192.0,1.55,0.42,171.5,366.5,0.0,0.5952380952380952,0.7894736842105263,0.0228047948543026,0.0036205162587998,0.0105084745762711,0.0010621483214263,1.4290356717300914e-05,4.581049579080915e-06,0.0,-0.498602971257799,1.2576836020780946,0.1231972271949961,-0.2513076742769324,-0.3012249864796238,-0.1889813912630682,-0.0918152295906603,-0.064831793964112,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.6,1.55,,15.5,,,13.0,33.0,0.0,,,,30083,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
30084,"RIVER BEAS AT D/S CHANGARWA VILLAGE, (PUNJAB)",PUNJAB,Beas,2022,DOWNSTREAM,DOWNSTREAM,"RIVER BEAS CHANGARWA VILLAGE, (PUNJAB)","BEAS|RIVER BEAS CHANGARWA VILLAGE, (PUNJAB)",False,Class_D,3,0,1.4168900804289544,1.3114143920595531,15.0,27.0,7.4,10.5,8.0,8.3,185.0,319.0,1.8,2.0,0.52,0.72,200.0,3100.0,4600.0,92000.0,49.0,49.0,21.0,8.95,8.15,252.0,1.9,0.62,1650.0,48300.0,49.0,0.6031746031746031,0.7850877192982455,0.0214404054185751,0.0049614482065035,0.0128813559322033,0.0015679332363912,0.0001374873969886,0.000603723587093,4.082176716596964e-05,-0.4446269838120891,1.2285517777742492,0.0636407770918774,-0.2263332138142212,-0.2594553515145498,-0.1681783665278358,-0.0866118471274084,-0.0387577353556732,-0.0304534543806544,india_water_quality_preprocessed_phase1.csv,7.4,1.9,,15.0,,,200.0,4600.0,49.0,,,,30084,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1693,"RIVER BEAS AT TALWARA H/W, PUNJAB",PUNJAB,Beas,2022,NONE,UNSPECIFIED,"RIVER BEAS TALWARA H/W, PUNJAB","BEAS|RIVER BEAS TALWARA H/W, PUNJAB",False,Class_B,1,1,0.660625,0.8081039755351682,12.0,38.0,5.4,8.8,7.6,8.1,158.0,229.0,1.1,1.2,0.7,0.9,22.0,39.0,94.0,170.0,0.0,0.0,25.0,7.1000000000000005,7.85,193.5,1.15,0.8,30.5,132.0,0.0,0.7301587301587301,0.6228070175438597,0.0202709287593801,0.0036540395574924,0.0077966101694915,0.0020231396598596,2.5414337019106583e-06,1.6499278156580648e-06,0.0,0.4189888153192708,0.150674278531987,0.012592391289204,-0.2506833127653646,-0.3489617121539941,-0.1494556442661266,-0.0923114601806627,-0.0649593533274733,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,5.4,1.15,,12.0,,,22.0,94.0,0.0,,,,1693,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1694,"RIVER BEAS AT U/S PATHANKOT, PUNJAB",PUNJAB,Beas,2022,UPSTREAM,UPSTREAM,"RIVER BEAS PATHANKOT, PUNJAB","BEAS|RIVER BEAS PATHANKOT, PUNJAB",True,Class_B,1,1,0.660625,0.8081039755351682,12.0,40.0,7.8,9.1,7.8,8.3,214.0,306.0,1.1,1.5,0.6,1.1,40.0,170.0,220.0,350.0,0.0,0.0,26.0,8.45,8.05,260.0,1.3,0.8500000000000001,105.0,285.0,0.0,0.7619047619047619,0.7412280701754385,0.0210505798655101,0.005140239132864,0.0088135593220338,0.0021495858886008,8.749197990184234e-06,3.562344147443549e-06,0.0,0.6348927651021108,0.9372335347357998,0.0466246484909863,-0.2230032857525264,-0.3310604400261053,-0.1442548880823185,-0.0920492674221154,-0.0648761269624657,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.8,1.3,,12.0,,,40.0,220.0,0.0,,,,1694,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1010,"RIVER BEAS AT MIRTHAL BRIDGE, GURDASPUR",PUNJAB,Beas,2022,NONE,UNSPECIFIED,"RIVER BEAS MIRTHAL BRIDGE, GURDASPUR","BEAS|RIVER BEAS MIRTHAL BRIDGE, GURDASPUR",False,Class_B,1,1,0.660625,0.8081039755351682,12.0,40.0,7.4,9.0,7.7,8.3,215.0,328.0,1.1,1.6,0.7,1.2,40.0,210.0,170.0,390.0,46.0,46.0,26.0,8.2,8.0,271.5,1.35,0.95,125.0,280.0,46.0,0.7619047619047619,0.719298245614035,0.0208556670889776,0.0053972510895072,0.0091525423728813,0.0024024783460833,1.0415711893076468e-05,3.499846881698925e-06,3.832247529866538e-05,0.6348927651021108,0.7915744132165751,0.0381165841905407,-0.2182165141638401,-0.325093349316809,-0.1338533757147023,-0.0919788801043845,-0.0648788467783156,-0.0305902472584326,india_water_quality_preprocessed_phase1.csv,7.4,1.35,,12.0,,,40.0,170.0,46.0,,,,1010,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1695,"RIVER BEAS D/S PATHANKOT, PUNJAB",PUNJAB,Beas,2022,DOWNSTREAM,DOWNSTREAM,"RIVER BEAS PATHANKOT, PUNJAB","BEAS|RIVER BEAS PATHANKOT, PUNJAB",True,Class_B,1,1,0.660625,0.8081039755351682,12.0,40.0,7.7,8.5,7.8,8.4,217.0,289.0,1.1,1.4,0.5,1.1,63.0,220.0,280.0,490.0,0.0,0.0,26.0,8.1,8.1,253.0,1.25,0.8,141.5,385.0,0.0,0.7619047619047619,0.7105263157894736,0.0212454926420426,0.0049837970722985,0.0084745762711864,0.0020231396598596,1.179058586296256e-05,4.812289462336023e-06,0.0,0.6348927651021108,0.7333107646088854,0.0551327127914317,-0.2259169728065093,-0.3370275307354016,-0.1494556442661266,-0.0919208105672566,-0.0648217306454673,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.7,1.25,,12.0,,,63.0,280.0,0.0,,,,1695,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1294,"RIVER BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT MUKERIAN , PUNJAB",PUNJAB,Beas,2022,DOWNSTREAM,DOWNSTREAM,"RIVER BEAS 1KM. EFFL. DISH. POINT MUKERIAN , PUNJAB","BEAS|RIVER BEAS 1KM. EFFL. DISH. POINT MUKERIAN , PUNJAB",False,Class_B,1,1,0.660625,0.8081039755351682,13.0,31.0,7.0,10.4,7.3,8.2,219.0,290.0,1.1,1.6,0.6,1.4,78.0,260.0,280.0,490.0,0.0,0.0,22.0,8.7,7.75,254.5,1.35,1.0,169.0,385.0,0.0,0.6349206349206349,0.763157894736842,0.0198811032063151,0.0050173203709911,0.0091525423728813,0.0025289245748245,1.4082042479439384e-05,4.812289462336023e-06,0.0,-0.2287230340292491,1.0828926562550245,-0.004423737311687,-0.2252926112949416,-0.325093349316809,-0.1286526195308942,-0.0918240280053767,-0.0648217306454673,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.0,1.35,,13.0,,,78.0,280.0,0.0,,,,1294,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1696,"RIVER BEAS U/S GOINDWAL, PUNJAB",PUNJAB,Beas,2022,UPSTREAM,UPSTREAM,"RIVER BEAS GOINDWAL, PUNJAB","BEAS|RIVER BEAS GOINDWAL, PUNJAB",False,Class_B,1,1,0.660625,0.8081039755351682,14.0,31.0,7.4,9.2,7.6,8.4,176.0,242.0,1.1,1.2,0.5,1.2,46.0,130.0,110.0,330.0,0.0,0.0,22.5,8.3,8.0,209.0,1.15,0.85,88.0,220.0,0.0,0.6507936507936507,0.7280701754385965,0.0208556670889776,0.0040004469773159,0.0077966101694915,0.0021495858886008,7.332661172725834e-06,2.749879692763441e-06,0.0,-0.1207710591378291,0.8498380618242658,0.0381165841905407,-0.2442315771458309,-0.3489617121539941,-0.1442548880823185,-0.0921090966421866,-0.0649114845685147,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.4,1.15,,14.0,,,46.0,110.0,0.0,,,,1696,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1697,"RIVER BEAS AT HARIKE, PUNJAB",PUNJAB,Beas,2022,NONE,UNSPECIFIED,"RIVER BEAS HARIKE, PUNJAB","BEAS|RIVER BEAS HARIKE, PUNJAB",False,Class_B,1,1,0.660625,0.8081039755351682,14.0,31.0,7.5,9.3,7.4,8.2,181.0,246.0,1.1,1.2,0.8,1.2,78.0,260.0,280.0,460.0,0.0,0.0,22.5,8.4,7.8,213.5,1.15,1.0,169.0,370.0,0.0,0.6507936507936507,0.7368421052631579,0.0200760159828476,0.0041010168733936,0.0077966101694915,0.0025289245748245,1.4082042479439384e-05,4.624797665102152e-06,0.0,-0.1207710591378291,0.9081017104319556,0.0040843269887585,-0.2423584926111275,-0.3489617121539941,-0.1286526195308942,-0.0918240280053767,-0.064829890093017,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.5,1.15,,14.0,,,78.0,280.0,0.0,,,,1697,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1011,RIVER BEAS AT G.T. ROAD UNDER BDG. NEAR KAPURTHALA,PUNJAB,Beas,2022,NONE,UNSPECIFIED,RIVER BEAS G.T. ROAD UNDER BDG. KAPURTHALA,BEAS|RIVER BEAS G.T. ROAD UNDER BDG. KAPURTHALA,False,Class_B,1,1,0.660625,0.8081039755351682,14.0,30.0,7.6,9.5,7.6,8.2,183.0,253.0,1.1,1.3,0.6,1.3,70.0,210.0,220.0,390.0,0.0,0.0,22.0,8.55,7.899999999999999,218.0,1.2000000000000002,0.95,140.0,305.0,0.0,0.6349206349206349,0.75,0.0204658415359126,0.0042015867694714,0.0081355932203389,0.0024024783460833,1.1665597320245645e-05,3.812333210422044e-06,0.0,-0.2287230340292491,0.9954971833434906,0.0211004555896495,-0.2404854080764242,-0.3429946214446978,-0.1338533757147023,-0.0919260896160864,-0.064865247699066,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.6,1.2000000000000002,,14.0,,,70.0,220.0,0.0,,,,1011,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1012,RIVER BEAS AT 100M D/S INDUST. DISCH. GOINDWAL,PUNJAB,Beas,2022,DOWNSTREAM,DOWNSTREAM,RIVER BEAS 100M INDUST. DISCH. GOINDWAL,BEAS|RIVER BEAS 100M INDUST. DISCH. GOINDWAL,False,Class_B,1,1,0.660625,0.8081039755351682,14.0,32.0,7.3,9.0,7.7,8.2,170.0,244.0,1.1,1.3,0.6,1.2,70.0,170.0,220.0,350.0,0.0,0.0,23.0,8.15,7.949999999999999,207.0,1.2000000000000002,0.8999999999999999,120.0,285.0,0.0,0.6666666666666666,0.7149122807017544,0.0206607543124451,0.0039557492457257,0.0081355932203389,0.0022760321173421,9.99908341735341e-06,3.562344147443549e-06,0.0,-0.0128190842464091,0.7624425889127308,0.029608519890095,-0.2450640591612546,-0.3429946214446978,-0.1390541318985104,-0.0919964769338172,-0.0648761269624657,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.3,1.2000000000000002,,14.0,,,70.0,220.0,0.0,,,,1012,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
4164,"RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA, GURDASPUR",PUNJAB,Beas,2022,NONE,UNSPECIFIED,"RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA, GURDASPUR","BEAS|RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA, GURDASPUR",False,Class_B,1,1,0.660625,0.8081039755351682,14.0,31.0,7.4,9.2,7.5,8.1,211.0,278.0,1.1,1.3,0.7,1.6,70.0,170.0,220.0,350.0,0.0,0.0,22.5,8.3,7.8,244.5,1.2000000000000002,1.15,120.0,285.0,0.0,0.6507936507936507,0.7280701754385965,0.0200760159828476,0.0047938317130405,0.0081355932203389,0.0029082632610482,9.99908341735341e-06,3.562344147443549e-06,0.0,-0.1207710591378291,0.8498380618242658,0.0040843269887585,-0.2294550213720601,-0.3429946214446978,-0.1130503509794699,-0.0919964769338172,-0.0648761269624657,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,7.4,1.2000000000000002,,14.0,,,70.0,220.0,0.0,,,,4164,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
1867,RIVER SUTLEJ BEFORE CONF. WITH RIVER SPITI AT KHAB,HIMACHAL PRADESH,Sutlej,2022,BEFORE|CONFLUENCE,BEFORE,RIVER SUTLEJ . WITH RIVER SPITI KHAB,SUTLEJ|RIVER SUTLEJ . WITH RIVER SPITI KHAB,False,Class_C,2,1,0.6046910755148741,0.8081039755351682,7.0,14.0,8.9,9.4,8.02,8.42,288.0,467.0,0.0,0.0,0.32,0.61,6.0,20.0,8.0,1600.0,0.0,0.0,10.5,9.15,8.219999999999999,377.5,0.0,0.4649999999999999,13.0,804.0,0.0,0.2698412698412698,0.8026315789473684,0.0217132833057206,0.0077662308637836,0.0,0.0011759499272934,1.0832340368799527e-06,1.0049560331735489e-05,0.0,-2.711618456531909,1.3450790749896298,0.0755520671125009,-0.1740949673463836,-0.4862047984678088,-0.1843007106976409,-0.0923730490836772,-0.0645938100772439,-0.0326877380510317,india_water_quality_preprocessed_phase1.csv,8.9,0.0,,7.0,,,6.0,8.0,0.0,,,,1867,,,,,,,Compliant_Based_On_Available_Parameters,Insufficient_Data,2,"DO, BOD",pH,Medium,None,0,0.0,Low Risk,Medium
